Wall time,Step,Value
1772349363.9383066,413,1.9531434774398804
1772349393.6083295,414,1.805567979812622
1772349425.3686664,415,1.9050968885421753
1772349457.8354406,416,1.8792510032653809
1772349490.5118325,417,1.9278135299682617
1772349522.748029,418,1.9539185762405396
1772349554.1788893,419,1.9813814163208008
1772349587.6676283,420,1.887967824935913
1772349621.4579976,421,1.8946301937103271
1772349654.1037116,422,1.967633843421936
1772349686.7610304,423,1.8507288694381714
1772349719.6318982,424,1.8089340925216675
1772349752.241817,425,2.119598388671875
1772349785.313291,426,2.0137174129486084
1772349817.1003215,427,1.9417024850845337
1772349845.5618794,428,1.951564908027649
1772349874.04688,429,1.7837979793548584
1772349904.9334996,430,1.9658513069152832
1772349933.3372605,431,1.8839387893676758
1772349962.7550464,432,2.0972180366516113
1772349990.634906,433,1.9803760051727295
1772350018.6236324,434,1.8962085247039795
1772350049.6852193,435,1.9936988353729248
1772350083.410407,436,1.7662959098815918
1772350113.5228474,437,1.9113500118255615
1772350144.1626396,438,2.12029767036438
1772350172.021188,439,1.9487720727920532
1772350200.054624,440,2.0252490043640137
1772350230.6988196,441,1.9159345626831055
1772350260.468346,442,1.8708276748657227
1772350290.0437043,443,1.8806278705596924
1772350320.7810128,444,1.7791006565093994
1772350350.8811088,445,1.752211332321167
1772350380.8812125,446,1.7828091382980347
1772350410.461092,447,1.9577054977416992
1772350439.556424,448,1.732150912284851
1772350467.487974,449,1.9194958209991455
1772350495.6042593,450,1.8350086212158203
1772350525.4722645,451,1.8187280893325806
1772350553.8820133,452,1.8963898420333862
1772350585.4338884,453,1.7321077585220337
1772350614.6378121,454,2.058220863342285
1772350643.9541454,455,1.8148120641708374
1772350672.9012346,456,1.828910231590271
1772350701.5909889,457,1.9358493089675903
1772350729.5107965,458,1.748949646949768
1772350759.4194236,459,1.9228891134262085
1772350788.8277287,460,2.0040435791015625
1772350819.367376,461,1.9099910259246826
1772350848.9662063,462,1.8167706727981567
1772350878.802389,463,1.8510105609893799
1772350908.5490577,464,1.858615756034851
1772350936.9711337,465,1.8215663433074951
1772350967.4761927,466,1.69200599193573
1772350998.6146147,467,1.9581646919250488
